seed,alpha,ID_question,weight
2,0.059,32222,1.0
2,0.059,32223,1.0
2,0.059,32224,1.0
2,0.059,32225,1.0
2,0.059,32226,1.0
2,0.059,32227,1.0
2,0.059,32228,1.0
2,0.059,32229,1.0
2,0.059,32230,1.0
2,0.059,32231,1.0
2,0.059,32232,1.0
2,0.059,32233,1.0
2,0.059,32234,1.0
2,0.059,32235,1.0
2,0.059,32236,1.0
2,0.059,32237,1.0
2,0.059,32238,1.0
2,0.059,32239,1.0
2,0.059,32240,1.0
2,0.059,32241,1.0
2,0.059,32242,1.0
2,0.059,32243,1.0
2,0.059,32244,1.0
2,0.059,32245,1.0
2,0.059,32246,1.0
2,0.059,32247,1.0
2,0.059,32248,1.0
2,0.059,32249,1.0
2,0.059,32250,1.0
2,0.059,32251,1.0
2,0.059,32252,1.0
2,0.059,32253,1.0
2,0.059,32254,1.0
2,0.059,32255,1.0
2,0.059,32256,1.0
2,0.059,32257,1.0
2,0.059,32258,1.0
2,0.059,32259,1.0
2,0.059,32260,1.0
2,0.059,32261,1.0
2,0.059,32262,1.0
2,0.059,32263,1.0
2,0.059,32264,1.0
2,0.059,32265,1.0
2,0.059,32266,1.0
2,0.059,32267,1.0
2,0.059,32268,1.0
2,0.059,32269,1.0
2,0.059,32270,1.0
2,0.059,32271,1.0
2,0.059,32272,1.0
2,0.059,32273,1.0
2,0.059,32274,1.0
2,0.059,32275,1.0
2,0.059,32276,1.0
2,0.059,32277,1.0
2,0.059,32278,1.0
2,0.059,32279,1.0
2,0.059,32280,1.0
2,0.059,32281,1.0
2,0.059,32282,1.0
2,0.059,32283,1.0
2,0.059,32284,1.0
2,0.059,32285,1.0
2,0.059,32286,1.0
2,0.059,32287,1.0
2,0.059,32288,1.0
2,0.083,32214,1.0
2,0.083,32215,1.0
2,0.083,32216,1.0
2,0.083,32217,1.0
2,0.083,32218,1.0
2,0.083,32219,1.0
2,0.083,32220,1.0
2,0.083,32221,1.0
2,0.083,32222,1.0
2,0.083,32223,1.0
2,0.083,32224,1.0
2,0.083,32225,1.0
2,0.083,32226,1.0
2,0.083,32227,1.0
2,0.083,32228,1.0
2,0.083,32229,1.0
2,0.083,32230,1.0
2,0.083,32231,1.0
2,0.083,32232,1.0
2,0.083,32233,1.0
2,0.083,32234,1.0
2,0.083,32235,1.0
2,0.083,32236,1.0
2,0.083,32237,1.0
2,0.083,32238,1.0
2,0.083,32239,1.0
2,0.083,32240,1.0
2,0.083,32241,1.0
2,0.083,32242,1.0
2,0.083,32243,1.0
2,0.083,32244,1.0
2,0.083,32245,1.0
2,0.083,32246,1.0
2,0.083,32247,1.0
2,0.083,32248,1.0
2,0.083,32249,1.0
2,0.083,32250,1.0
2,0.083,32251,1.0
2,0.083,32252,1.0
2,0.083,32253,1.0
2,0.083,32254,1.0
2,0.083,32255,1.0
2,0.083,32256,1.0
2,0.083,32257,1.0
2,0.083,32258,1.0
2,0.083,32259,1.0
2,0.083,32260,1.0
2,0.083,32261,1.0
2,0.083,32262,1.0
2,0.083,32263,1.0
2,0.083,32264,1.0
2,0.083,32265,1.0
2,0.083,32266,1.0
2,0.083,32267,1.0
2,0.083,32268,1.0
2,0.083,32269,1.0
2,0.083,32270,1.0
2,0.083,32271,1.0
2,0.083,32272,1.0
2,0.083,32273,1.0
2,0.083,32274,1.0
2,0.083,32275,1.0
2,0.083,32276,1.0
2,0.083,32277,1.0
2,0.083,32278,1.0
2,0.083,32279,1.0
2,0.083,32280,1.0
2,0.083,32281,1.0
2,0.083,32282,1.0
2,0.083,32283,1.0
2,0.083,32284,1.0
2,0.083,32285,1.0
2,0.083,32286,1.0
2,0.083,32287,1.0
2,0.083,32288,1.0
2,0.107,32214,1.0015155342258146
2,0.107,32215,1.0015155342258146
2,0.107,32216,1.0015155342258146
2,0.107,32217,1.0015155342258146
2,0.107,32218,1.0015155342258146
2,0.107,32219,1.0015155342258146
2,0.107,32220,1.0015155342258146
2,0.107,32221,1.0015155342258146
2,0.107,32222,1.0015155342258146
2,0.107,32223,1.0015155342258146
2,0.107,32224,1.0015155342258146
2,0.107,32225,1.0015155342258146
2,0.107,32226,1.0015155342258146
2,0.107,32227,1.0015155342258146
2,0.107,32228,1.0015155342258146
2,0.107,32229,1.0015155342258146
2,0.107,32230,1.0015155342258146
2,0.107,32231,1.0015155342258146
2,0.107,32232,1.0015155342258146
2,0.107,32233,1.0015155342258146
2,0.107,32234,1.0015155342258146
2,0.107,32235,1.0015155342258146
2,0.107,32236,1.0015155342258146
2,0.107,32237,1.0015155342258146
2,0.107,32238,1.0015155342258146
2,0.107,32239,1.0015155342258146
2,0.107,32240,1.0015155342258146
2,0.107,32241,1.0015155342258146
2,0.107,32242,1.0015155342258146
2,0.107,32243,1.0015155342258146
2,0.107,32244,1.0015155342258146
2,0.107,32245,1.0015155342258146
2,0.107,32246,1.0015155342258146
2,0.107,32247,1.0015155342258146
2,0.107,32248,1.0015155342258146
2,0.107,32249,1.0015155342258146
2,0.107,32250,1.0015155342258146
2,0.107,32251,1.0015155342258146
2,0.107,32252,1.0015155342258146
2,0.107,32253,1.0015155342258146
2,0.107,32254,1.0015155342258146
2,0.107,32255,1.0015155342258146
2,0.107,32256,1.0015155342258146
2,0.107,32257,1.0015155342258146
2,0.107,32258,1.0015155342258146
2,0.107,32259,1.0015155342258146
2,0.107,32260,1.0015155342258146
2,0.107,32261,1.0015155342258146
2,0.107,32262,1.0015155342258146
2,0.107,32263,1.0015155342258146
2,0.107,32264,1.0015155342258146
2,0.107,32265,1.0015155342258146
2,0.107,32266,1.0015155342258146
2,0.107,32267,1.0015155342258146
2,0.107,32268,0.9446830007577671
2,0.107,32269,1.0015155342258146
2,0.107,32270,1.0015155342258146
2,0.107,32271,1.0015155342258146
2,0.107,32272,0.9446830007577671
2,0.107,32273,1.0015155342258146
2,0.107,32274,1.0015155342258146
2,0.107,32275,1.0015155342258146
2,0.107,32276,1.0015155342258146
2,0.107,32277,1.0015155342258146
2,0.107,32278,1.0015155342258146
2,0.107,32279,1.0015155342258146
2,0.107,32280,1.0015155342258146
2,0.107,32281,1.0015155342258146
2,0.107,32282,1.0015155342258146
2,0.107,32283,1.0015155342258146
2,0.107,32284,1.0015155342258146
2,0.107,32285,1.0015155342258146
2,0.107,32286,1.0015155342258146
2,0.107,32287,1.0015155342258146
2,0.107,32288,1.0015155342258146
2,0.132,32214,1.0037878787878787
2,0.132,32215,1.0037878787878787
2,0.132,32216,1.0037878787878787
2,0.132,32217,1.0037878787878787
2,0.132,32218,1.0037878787878787
2,0.132,32219,1.0037878787878787
2,0.132,32220,1.0037878787878787
2,0.132,32221,1.0037878787878787
2,0.132,32222,1.0037878787878787
2,0.132,32223,1.0037878787878787
2,0.132,32224,1.0037878787878787
2,0.132,32225,1.0037878787878787
2,0.132,32226,1.0037878787878787
2,0.132,32227,1.0037878787878787
2,0.132,32228,1.0037878787878787
2,0.132,32229,1.0037878787878787
2,0.132,32230,1.0037878787878787
2,0.132,32231,1.0037878787878787
2,0.132,32232,1.0037878787878787
2,0.132,32233,1.0037878787878787
2,0.132,32234,1.0037878787878787
2,0.132,32235,1.0037878787878787
2,0.132,32236,1.0037878787878787
2,0.132,32237,1.0037878787878787
2,0.132,32238,1.0037878787878787
2,0.132,32239,1.0037878787878787
2,0.132,32240,1.0037878787878787
2,0.132,32241,1.0037878787878787
2,0.132,32242,1.0037878787878787
2,0.132,32243,1.0037878787878787
2,0.132,32244,1.0037878787878787
2,0.132,32245,1.0037878787878787
2,0.132,32246,1.0037878787878787
2,0.132,32247,1.0037878787878787
2,0.132,32248,1.0037878787878787
2,0.132,32249,1.0037878787878787
2,0.132,32250,1.0037878787878787
2,0.132,32251,1.0037878787878787
2,0.132,32252,1.0037878787878787
2,0.132,32253,1.0037878787878787
2,0.132,32254,1.0037878787878787
2,0.132,32255,1.0037878787878787
2,0.132,32256,1.0037878787878787
2,0.132,32257,1.0037878787878787
2,0.132,32258,1.0037878787878787
2,0.132,32259,1.0037878787878787
2,0.132,32260,1.0037878787878787
2,0.132,32261,1.0037878787878787
2,0.132,32262,1.0037878787878787
2,0.132,32263,1.0037878787878787
2,0.132,32264,1.0037878787878787
2,0.132,32265,1.0037878787878787
2,0.132,32266,1.0037878787878787
2,0.132,32267,1.0037878787878787
2,0.132,32268,0.8617424242424242
2,0.132,32269,1.0037878787878787
2,0.132,32270,1.0037878787878787
2,0.132,32271,1.0037878787878787
2,0.132,32272,0.8617424242424242
2,0.132,32273,1.0037878787878787
2,0.132,32274,1.0037878787878787
2,0.132,32275,1.0037878787878787
2,0.132,32276,1.0037878787878787
2,0.132,32277,1.0037878787878787
2,0.132,32278,1.0037878787878787
2,0.132,32279,1.0037878787878787
2,0.132,32280,1.0037878787878787
2,0.132,32281,1.0037878787878787
2,0.132,32282,1.0037878787878787
2,0.132,32283,1.0037878787878787
2,0.132,32284,1.0037878787878787
2,0.132,32285,1.0037878787878787
2,0.132,32286,1.0037878787878787
2,0.132,32287,1.0037878787878787
2,0.132,32288,1.0037878787878787
2,0.156,32214,1.006805859964852
2,0.156,32215,1.006805859964852
2,0.156,32216,1.006805859964852
2,0.156,32217,1.006805859964852
2,0.156,32218,1.006805859964852
2,0.156,32219,1.006805859964852
2,0.156,32220,1.006805859964852
2,0.156,32221,1.006805859964852
2,0.156,32222,1.006805859964852
2,0.156,32223,1.006805859964852
2,0.156,32224,1.006805859964852
2,0.156,32225,1.006805859964852
2,0.156,32226,1.006805859964852
2,0.156,32227,1.006805859964852
2,0.156,32228,1.006805859964852
2,0.156,32229,1.006805859964852
2,0.156,32230,1.006805859964852
2,0.156,32231,1.006805859964852
2,0.156,32232,1.006805859964852
2,0.156,32233,1.006805859964852
2,0.156,32234,1.006805859964852
2,0.156,32235,1.006805859964852
2,0.156,32236,1.006805859964852
2,0.156,32237,1.006805859964852
2,0.156,32238,1.006805859964852
2,0.156,32239,1.006805859964852
2,0.156,32240,1.006805859964852
2,0.156,32241,1.006805859964852
2,0.156,32242,1.006805859964852
2,0.156,32243,1.006805859964852
2,0.156,32244,1.006805859964852
2,0.156,32245,1.006805859964852
2,0.156,32246,1.006805859964852
2,0.156,32247,1.006805859964852
2,0.156,32248,1.006805859964852
2,0.156,32249,1.006805859964852
2,0.156,32250,1.006805859964852
2,0.156,32251,1.006805859964852
2,0.156,32252,1.006805859964852
2,0.156,32253,1.006805859964852
2,0.156,32254,1.006805859964852
2,0.156,32255,1.006805859964852
2,0.156,32256,1.006805859964852
2,0.156,32257,1.006805859964852
2,0.156,32258,1.006805859964852
2,0.156,32259,1.006805859964852
2,0.156,32260,1.006805859964852
2,0.156,32261,1.006805859964852
2,0.156,32262,1.006805859964852
2,0.156,32263,1.006805859964852
2,0.156,32264,1.006805859964852
2,0.156,32265,1.006805859964852
2,0.156,32266,1.006805859964852
2,0.156,32267,1.006805859964852
2,0.156,32268,0.8078901094696056
2,0.156,32269,1.006805859964852
2,0.156,32270,1.006805859964852
2,0.156,32271,1.006805859964852
2,0.156,32272,0.8078901094696056
2,0.156,32273,1.006805859964852
2,0.156,32274,1.006805859964852
2,0.156,32275,1.006805859964852
2,0.156,32276,1.006805859964852
2,0.156,32277,1.006805859964852
2,0.156,32278,1.006805859964852
2,0.156,32279,1.006805859964852
2,0.156,32280,1.006805859964852
2,0.156,32281,1.006805859964852
2,0.156,32282,0.9505018617781542
2,0.156,32283,1.006805859964852
2,0.156,32284,0.9505018617781542
2,0.156,32285,1.006805859964852
2,0.156,32286,1.006805859964852
2,0.156,32287,1.006805859964852
2,0.156,32288,1.006805859964852
2,0.181,32214,1.0122267817557038
2,0.181,32215,1.0122267817557038
2,0.181,32216,1.0122267817557038
2,0.181,32217,1.0122267817557038
2,0.181,32218,1.0122267817557038
2,0.181,32219,1.0122267817557038
2,0.181,32220,1.0122267817557038
2,0.181,32221,1.0122267817557038
2,0.181,32222,1.0122267817557038
2,0.181,32223,1.0122267817557038
2,0.181,32224,1.0122267817557038
2,0.181,32225,1.0122267817557038
2,0.181,32226,1.0122267817557038
2,0.181,32227,1.0122267817557038
2,0.181,32228,1.0122267817557038
2,0.181,32229,1.0122267817557038
2,0.181,32230,1.0122267817557038
2,0.181,32231,1.0122267817557038
2,0.181,32232,1.0122267817557038
2,0.181,32233,1.0122267817557038
2,0.181,32234,1.0122267817557038
2,0.181,32235,1.0122267817557038
2,0.181,32236,1.0122267817557038
2,0.181,32237,1.0122267817557038
2,0.181,32238,1.0122267817557038
2,0.181,32239,1.0122267817557038
2,0.181,32240,1.0122267817557038
2,0.181,32241,0.9992498683319365
2,0.181,32242,1.0122267817557038
2,0.181,32243,1.0122267817557038
2,0.181,32244,1.0122267817557038
2,0.181,32245,1.0122267817557038
2,0.181,32246,1.0122267817557038
2,0.181,32247,1.0122267817557038
2,0.181,32248,1.0122267817557038
2,0.181,32249,1.0122267817557038
2,0.181,32250,1.0122267817557038
2,0.181,32251,1.0122267817557038
2,0.181,32252,1.0122267817557038
2,0.181,32253,1.0122267817557038
2,0.181,32254,0.9786527151363138
2,0.181,32255,0.9786527151363138
2,0.181,32256,1.0122267817557038
2,0.181,32257,0.9872637017487169
2,0.181,32258,1.0122267817557038
2,0.181,32259,1.0122267817557038
2,0.181,32260,1.0122267817557038
2,0.181,32261,1.0122267817557038
2,0.181,32262,1.0122267817557038
2,0.181,32263,1.0122267817557038
2,0.181,32264,1.0122267817557038
2,0.181,32265,1.0122267817557038
2,0.181,32266,1.0122267817557038
2,0.181,32267,1.0122267817557038
2,0.181,32268,0.7728239248006108
2,0.181,32269,1.0122267817557038
2,0.181,32270,1.0122267817557038
2,0.181,32271,1.000240615172484
2,0.181,32272,0.7728239248006108
2,0.181,32273,0.9933630906021764
2,0.181,32274,1.0122267817557038
2,0.181,32275,1.0122267817557038
2,0.181,32276,1.0122267817557038
2,0.181,32277,1.0122267817557038
2,0.181,32278,1.0122267817557038
2,0.181,32279,1.0122267817557038
2,0.181,32280,1.0122267817557038
2,0.181,32281,0.9720030711798929
2,0.181,32282,0.90131802565086
2,0.181,32283,1.0122267817557038
2,0.181,32284,0.90131802565086
2,0.181,32285,1.0122267817557038
2,0.181,32286,1.0122267817557038
2,0.181,32287,1.0122267817557038
2,0.181,32288,0.9720030711798929
2,0.205,32214,1.0136868378411292
2,0.205,32215,1.0136868378411292
2,0.205,32216,1.0136868378411292
2,0.205,32217,1.0136868378411292
2,0.205,32218,1.0136868378411292
2,0.205,32219,1.0136868378411292
2,0.205,32220,1.0136868378411292
2,0.205,32221,1.0136868378411292
2,0.205,32222,1.0136868378411292
2,0.205,32223,1.0136868378411292
2,0.205,32224,1.0136868378411292
2,0.205,32225,1.0136868378411292
2,0.205,32226,1.0136868378411292
2,0.205,32227,1.0136868378411292
2,0.205,32228,1.0136868378411292
2,0.205,32229,1.0136868378411292
2,0.205,32230,1.0136868378411292
2,0.205,32231,1.0136868378411292
2,0.205,32232,1.0136868378411292
2,0.205,32233,1.0136868378411292
2,0.205,32234,1.0136868378411292
2,0.205,32235,1.0136868378411292
2,0.205,32236,1.0136868378411292
2,0.205,32237,1.0136868378411292
2,0.205,32238,1.0136868378411292
2,0.205,32239,1.0136868378411292
2,0.205,32240,1.0136868378411292
2,0.205,32241,0.9726868804648316
2,0.205,32242,1.0136868378411292
2,0.205,32243,1.0136868378411292
2,0.205,32244,1.0136868378411292
2,0.205,32245,1.0136868378411292
2,0.205,32246,1.0136868378411292
2,0.205,32247,1.0136868378411292
2,0.205,32248,1.0136868378411292
2,0.205,32249,1.0136868378411292
2,0.205,32250,1.0136868378411292
2,0.205,32251,1.0136868378411292
2,0.205,32252,1.0136868378411292
2,0.205,32253,1.0136868378411292
2,0.205,32254,0.9840433936552292
2,0.205,32255,0.9840433936552292
2,0.205,32256,1.0136868378411292
2,0.205,32257,0.9916462647617896
2,0.205,32258,1.0136868378411292
2,0.205,32259,1.0136868378411292
2,0.205,32260,0.9841445454877676
2,0.205,32261,1.0136868378411292
2,0.205,32262,1.0136868378411292
2,0.205,32263,1.0136868378411292
2,0.205,32264,0.9992803952670088
2,0.205,32265,1.0136868378411292
2,0.205,32266,1.0136868378411292
2,0.205,32267,1.0136868378411292
2,0.205,32268,0.7536960496215483
2,0.205,32269,1.0001586993129907
2,0.205,32270,1.0136868378411292
2,0.205,32271,1.0031039297847257
2,0.205,32272,0.7542452568706581
2,0.205,32273,0.9782778310717323
2,0.205,32274,1.0136868378411292
2,0.205,32275,1.0136868378411292
2,0.205,32276,1.0136868378411292
2,0.205,32277,1.0136868378411292
2,0.205,32278,1.0136868378411292
2,0.205,32279,1.0136868378411292
2,0.205,32280,1.0136868378411292
2,0.205,32281,0.9781722446010231
2,0.205,32282,0.9157625214753895
2,0.205,32283,1.0136868378411292
2,0.205,32284,0.9157625214753895
2,0.205,32285,1.0136868378411292
2,0.205,32286,1.0136868378411292
2,0.205,32287,0.9992803952670088
2,0.205,32288,0.9781722446010231
2,0.229,32214,1.0143526889956258
2,0.229,32215,1.0143526889956258
2,0.229,32216,1.0143526889956258
2,0.229,32217,1.0143526889956258
2,0.229,32218,1.0143526889956258
2,0.229,32219,1.0143526889956258
2,0.229,32220,1.0143526889956258
2,0.229,32221,1.0143526889956258
2,0.229,32222,1.0143526889956258
2,0.229,32223,1.0143526889956258
2,0.229,32224,1.0143526889956258
2,0.229,32225,1.0143526889956258
2,0.229,32226,1.0143526889956258
2,0.229,32227,1.0143526889956258
2,0.229,32228,0.9923956193656499
2,0.229,32229,1.0143526889956258
2,0.229,32230,1.0143526889956258
2,0.229,32231,1.0143526889956258
2,0.229,32232,1.0143526889956258
2,0.229,32233,1.0143526889956258
2,0.229,32234,1.0143526889956258
2,0.229,32235,1.0143526889956258
2,0.229,32236,1.0143526889956258
2,0.229,32237,1.0143526889956258
2,0.229,32238,1.0143526889956258
2,0.229,32239,1.0143526889956258
2,0.229,32240,1.0143526889956258
2,0.229,32241,0.9722548881212577
2,0.229,32242,1.0143526889956258
2,0.229,32243,1.0143526889956258
2,0.229,32244,1.0143526889956258
2,0.229,32245,1.0143526889956258
2,0.229,32246,0.9961632114295015
2,0.229,32247,0.9961632114295015
2,0.229,32248,1.0143526889956258
2,0.229,32249,1.0143526889956258
2,0.229,32250,1.0143526889956258
2,0.229,32251,1.0143526889956258
2,0.229,32252,1.0143526889956258
2,0.229,32253,1.0143526889956258
2,0.229,32254,0.9878159813182914
2,0.229,32255,0.9878159813182914
2,0.229,32256,1.0143526889956258
2,0.229,32257,0.994622044972636
2,0.229,32258,1.0143526889956258
2,0.229,32259,1.0143526889956258
2,0.229,32260,0.9825117498230126
2,0.229,32261,1.0143526889956258
2,0.229,32262,0.9923956193656499
2,0.229,32263,1.0143526889956258
2,0.229,32264,1.0014560919314563
2,0.229,32265,1.0143526889956258
2,0.229,32266,1.0143526889956258
2,0.229,32267,1.0143526889956258
2,0.229,32268,0.7718170091930898
2,0.229,32269,0.9788160265119681
2,0.229,32270,1.0143526889956258
2,0.229,32271,1.0048789066743908
2,0.229,32272,0.7723086576038649
2,0.229,32273,0.9592283497021078
2,0.229,32274,1.0143526889956258
2,0.229,32275,1.0143526889956258
2,0.229,32276,1.0143526889956258
2,0.229,32277,1.0143526889956258
2,0.229,32278,1.0143526889956258
2,0.229,32279,1.0143526889956258
2,0.229,32280,1.0143526889956258
2,0.229,32281,0.9825601491955306
2,0.229,32282,0.926691183078697
2,0.229,32283,1.0143526889956258
2,0.229,32284,0.926691183078697
2,0.229,32285,1.0143526889956258
2,0.229,32286,1.0143526889956258
2,0.229,32287,1.0014560919314563
2,0.229,32288,0.9825601491955306
2,0.254,32214,1.0155033447353408
2,0.254,32215,1.0155033447353408
2,0.254,32216,1.0155033447353408
2,0.254,32217,1.0155033447353408
2,0.254,32218,1.0155033447353408
2,0.254,32219,1.0155033447353408
2,0.254,32220,1.0155033447353408
2,0.254,32221,1.0155033447353408
2,0.254,32222,1.0155033447353408
2,0.254,32223,1.0155033447353408
2,0.254,32224,1.0155033447353408
2,0.254,32225,1.0155033447353408
2,0.254,32226,1.0155033447353408
2,0.254,32227,1.0155033447353408
2,0.254,32228,0.9743316653341587
2,0.254,32229,1.0155033447353408
2,0.254,32230,1.0155033447353408
2,0.254,32231,1.0155033447353408
2,0.254,32232,1.0155033447353408
2,0.254,32233,1.0155033447353408
2,0.254,32234,0.997744709508459
2,0.254,32235,1.0155033447353408
2,0.254,32236,0.9872398393705426
2,0.254,32237,1.0155033447353408
2,0.254,32238,1.0155033447353408
2,0.254,32239,1.0155033447353408
2,0.254,32240,1.0155033447353408
2,0.254,32241,0.977549028199001
2,0.254,32242,1.0155033447353408
2,0.254,32243,1.0155033447353408
2,0.254,32244,1.0155033447353408
2,0.254,32245,1.0155033447353408
2,0.254,32246,0.9783058657133918
2,0.254,32247,0.9783058657133918
2,0.254,32248,1.0155033447353408
2,0.254,32249,1.0155033447353408
2,0.254,32250,1.0155033447353408
2,0.254,32251,1.0155033447353408
2,0.254,32252,1.0155033447353408
2,0.254,32253,1.0155033447353408
2,0.254,32254,0.9915785177349095
2,0.254,32255,0.9915785177349095
2,0.254,32256,1.0155033447353408
2,0.254,32257,0.9977146932342988
2,0.254,32258,1.011095747716352
2,0.254,32259,1.0155033447353408
2,0.254,32260,0.9867963562686934
2,0.254,32261,0.9872398393705426
2,0.254,32262,0.9565730301072769
2,0.254,32263,1.0155033447353408
2,0.254,32264,1.0038760977759127
2,0.254,32265,1.0155033447353408
2,0.254,32266,1.0155033447353408
2,0.254,32267,1.0155033447353408
2,0.254,32268,0.7933184933798504
2,0.254,32269,0.9834643852520433
2,0.254,32270,1.0155033447353408
2,0.254,32271,1.0069620213039914
2,0.254,32272,0.7937617511990137
2,0.254,32273,0.9658046293880355
2,0.254,32274,1.0155033447353408
2,0.254,32275,1.0155033447353408
2,0.254,32276,1.0155033447353408
2,0.254,32277,1.0155033447353408
2,0.254,32278,1.011095747716352
2,0.254,32279,1.0155033447353408
2,0.254,32280,1.0155033447353408
2,0.254,32281,0.986839991923444
2,0.254,32282,0.9364699397944876
2,0.254,32283,1.0155033447353408
2,0.254,32284,0.9364699397944876
2,0.254,32285,1.0155033447353408
2,0.254,32286,1.0155033447353408
2,0.254,32287,1.0038760977759127
2,0.254,32288,0.986839991923444
2,0.278,32214,1.016777832657239
2,0.278,32215,1.016777832657239
2,0.278,32216,1.016777832657239
2,0.278,32217,1.016777832657239
2,0.278,32218,1.016777832657239
2,0.278,32219,1.016777832657239
2,0.278,32220,1.016777832657239
2,0.278,32221,1.016777832657239
2,0.278,32222,1.016777832657239
2,0.278,32223,1.016777832657239
2,0.278,32224,1.016777832657239
2,0.278,32225,1.016777832657239
2,0.278,32226,1.016777832657239
2,0.278,32227,1.016777832657239
2,0.278,32228,0.9403726733360338
2,0.278,32229,1.016777832657239
2,0.278,32230,1.016777832657239
2,0.278,32231,1.016777832657239
2,0.278,32232,0.9836437592979906
2,0.278,32233,0.9836437592979906
2,0.278,32234,0.9935312536685488
2,0.278,32235,1.016777832657239
2,0.278,32236,0.9812190960641214
2,0.278,32237,1.016777832657239
2,0.278,32238,1.016777832657239
2,0.278,32239,1.016777832657239
2,0.278,32240,1.016777832657239
2,0.278,32241,0.9821001477643244
2,0.278,32242,1.016777832657239
2,0.278,32243,1.016777832657239
2,0.278,32244,1.016777832657239
2,0.278,32245,1.016777832657239
2,0.278,32246,0.9827916467882636
2,0.278,32247,0.9827916467882636
2,0.278,32248,1.016777832657239
2,0.278,32249,1.016777832657239
2,0.278,32250,1.016777832657239
2,0.278,32251,1.016777832657239
2,0.278,32252,1.016777832657239
2,0.278,32253,1.016777832657239
2,0.278,32254,0.9949184583474925
2,0.278,32255,0.9949184583474925
2,0.278,32256,1.016777832657239
2,0.278,32257,1.0005248920771503
2,0.278,32258,1.012750747611112
2,0.278,32259,1.016777832657239
2,0.278,32260,0.9905491453531802
2,0.278,32261,0.9812190960641214
2,0.278,32262,0.9181957040643349
2,0.278,32263,1.016777832657239
2,0.278,32264,1.0061543768022219
2,0.278,32265,1.0132949601994041
2,0.278,32266,1.0132949601994041
2,0.278,32267,1.016777832657239
2,0.278,32268,0.8074167457488358
2,0.278,32269,0.9875048265106291
2,0.278,32270,1.016777832657239
2,0.278,32271,1.008973889666006
2,0.278,32272,0.8078217367059132
2,0.278,32273,0.9713696538866794
2,0.278,32274,1.016777832657239
2,0.278,32275,1.016777832657239
2,0.278,32276,1.016777832657239
2,0.278,32277,1.016777832657239
2,0.278,32278,1.012750747611112
2,0.278,32279,1.016777832657239
2,0.278,32280,1.016777832657239
2,0.278,32281,0.9905890139010457
2,0.278,32282,0.9445674554810638
2,0.278,32283,1.016777832657239
2,0.278,32284,0.9445674554810638
2,0.278,32285,1.016777832657239
2,0.278,32286,1.016777832657239
2,0.278,32287,1.0061543768022219
2,0.278,32288,0.9905890139010457
2,0.302,32214,1.0172718515281236
2,0.302,32215,1.0172718515281236
2,0.302,32216,1.0172718515281236
2,0.302,32217,1.0172718515281236
2,0.302,32218,1.0172718515281236
2,0.302,32219,1.0172718515281236
2,0.302,32220,1.0172718515281236
2,0.302,32221,1.0172718515281236
2,0.302,32222,1.0172718515281236
2,0.302,32223,1.0172718515281236
2,0.302,32224,1.0172718515281236
2,0.302,32225,1.0172718515281236
2,0.302,32226,1.0172718515281236
2,0.302,32227,1.0172718515281236
2,0.302,32228,0.9426300570823859
2,0.302,32229,1.0172718515281236
2,0.302,32230,1.0172718515281236
2,0.302,32231,1.0172718515281236
2,0.302,32232,0.9867709495616642
2,0.302,32233,0.9867709495616642
2,0.302,32234,0.9915641144745687
2,0.302,32235,1.0172718515281236
2,0.302,32236,0.9845389747967098
2,0.302,32237,1.0172718515281236
2,0.302,32238,1.0172718515281236
2,0.302,32239,1.0172718515281236
2,0.302,32240,1.0172718515281236
2,0.302,32241,0.9853500091432557
2,0.302,32242,1.0172718515281236
2,0.302,32243,0.991110174377206
2,0.302,32244,1.0172718515281236
2,0.302,32245,1.0172718515281236
2,0.302,32246,0.9859865546023777
2,0.302,32247,0.9859865546023777
2,0.302,32248,1.0172718515281236
2,0.302,32249,1.0172718515281236
2,0.302,32250,1.0172718515281236
2,0.302,32251,1.0172718515281236
2,0.302,32252,1.0172718515281236
2,0.302,32253,1.0172718515281236
2,0.302,32254,0.997149646037695
2,0.302,32255,0.997149646037695
2,0.302,32256,1.0172718515281236
2,0.302,32257,1.002310535364996
2,0.302,32258,1.0135647997306956
2,0.302,32259,1.0172718515281236
2,0.302,32260,0.9931275632151161
2,0.302,32261,0.9845389747967098
2,0.302,32262,0.9234095972762474
2,0.302,32263,1.0172718515281236
2,0.302,32264,1.0074926438205252
2,0.302,32265,0.9775673713987982
2,0.302,32266,0.9775673713987982
2,0.302,32267,1.0172718515281236
2,0.302,32268,0.8245487317912495
2,0.302,32269,0.9903251769958148
2,0.302,32270,0.991110174377206
2,0.302,32271,1.0100880894368565
2,0.302,32272,0.8249215380365061
2,0.302,32273,0.9754722697459541
2,0.302,32274,1.0172718515281236
2,0.302,32275,1.0172718515281236
2,0.302,32276,1.0172718515281236
2,0.302,32277,1.0172718515281236
2,0.302,32278,1.0135647997306956
2,0.302,32279,1.0172718515281236
2,0.302,32280,1.0172718515281236
2,0.302,32281,0.9931642634015617
2,0.302,32282,0.950800047372572
2,0.302,32283,1.0172718515281236
2,0.302,32284,0.950800047372572
2,0.302,32285,1.0172718515281236
2,0.302,32286,1.0172718515281236
2,0.302,32287,1.0074926438205252
2,0.302,32288,0.9931642634015617
2,0.327,32214,1.016162355559698
2,0.327,32215,1.016162355559698
2,0.327,32216,1.016162355559698
2,0.327,32217,1.016162355559698
2,0.327,32218,1.016162355559698
2,0.327,32219,1.016162355559698
2,0.327,32220,1.016162355559698
